Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
1285,E(o),90.701,27.827,2023,10.37,4363,0,other,0,0.238244401487318,0.8734060429575631,0.238244401487318,-0.127032328294049
1286,E(c),90.577,27.805,2023,10.11,4704,0,other,0,5.083585584024857,3.8916757862375975,5.083585584024857,0.23838195955745195
1287,E(o),90.585,27.803,2023,10.15,4647,0,other,0,5.083585584024857,3.8916757862375975,5.083585584024857,0.23838195955745195
1288,E(c),90.62,27.798,2023,18.31,4574,0,other,0,30.027397647344397,29.947949231946016,30.027397647344397,0.01588968307967633
1289,E(c),90.634,27.796,2023,40.52,4462,0,other,0,30.027397647344397,29.947949231946016,30.027397647344397,0.01588968307967633
1290,E(o),90.646,27.787,2023,26.59,4550,0,other,0,30.027397647344397,29.947949231946016,30.027397647344397,0.01588968307967633
1291,E(o),90.625,27.765,2023,10.8,4338,0,other,0,4.052060936871363,0.8739707401359043,4.052060936871363,0.6356180393470916
1292,E(o),90.636,27.764,2023,12.42,4614,0,other,0,4.052060936871363,3.5749859449238897,4.052060936871363,0.0954149983894946
1293,E(c),90.624,27.757,2023,12.45,4410,0,other,0,4.052060936871363,0.8739707401359043,4.052060936871363,0.6356180393470916
1294,M(o),90.756,27.942,2023,16.41,5031,0,moraine,0,18.006524155311006,18.1666692671609,18.006524155311006,-0.03202902236997858
1295,M(o),90.812,27.907,2023,35.67,4804,0,moraine,0,39.602383265568655,40.792856955329256,39.602383265568655,-0.23809473795212027
1296,E(o),90.83,27.886,2023,16.34,4845,0,other,0,45.48796352622647,45.56734878201701,45.48796352622647,-0.01587705115810678
1297,E(o),90.791,27.88,2023,10.66,4807,0,other,0,30.404382047999896,30.642541416942603,30.404382047999896,-0.04763187378854141
1298,E(o),90.803,27.873,2023,27.12,4453,0,other,0,46.9169644177557,47.07574076538581,46.9169644177557,-0.03175526952602183
1299,E(o),90.816,27.867,2023,53.98,4135,0,other,0,46.9169644177557,47.07574076538581,46.9169644177557,-0.03175526952602183
1300,E(o),90.831,27.841,2023,18.14,4568,0,other,0,11.749424118387582,11.67004024851376,11.749424118387582,0.01587677397476419
1301,E(o),90.811,27.83,2023,18.02,4367,0,other,0,9.926565733950676,9.132477879631708,9.926565733950676,0.15881757086379372
1302,E(c),90.81,27.821,2023,14.45,4613,0,other,0,9.926565733950676,9.132477879631708,9.926565733950676,0.15881757086379372
1303,E(o),90.864,27.81,2023,22.79,4112,0,other,0,0.6354004055468662,0.39713510670049634,0.6354004055468662,0.04765305976927396
1304,E(o),90.784,27.79,2023,10.15,4263,0,other,0,0.476561536872114,1.1914747882458725,0.476561536872114,-0.1429826502747517
1305,E(c),90.811,27.784,2023,10.09,4126,0,other,0,0.397234652184759,1.1914747882458725,0.397234652184759,-0.15884802721222271
1306,E(c),90.807,27.757,2023,18.25,4181,0,other,0,2.2252351738482834,2.4636554733309284,2.2252351738482834,-0.047684059896529
1307,E(c),90.821,27.748,2023,11.59,4438,0,other,0,2.2252351738482834,2.4636554733309284,2.2252351738482834,-0.047684059896529
1308,E(o),90.96,27.707,2023,11.57,3952,0,other,0,0.1590066934772937,0.07948900676429724,0.15900669347729376,0.015903537342599305
1309,M(o),91.452,28.037,2023,56.24,4737,0,moraine,0,61.36053140963658,53.90843162600834,61.36053140963658,1.4904199567256484
1310,M(e),91.511,28.164,2023,11.98,5221,0,moraine,0,49.325658759261216,46.317018133807004,49.325658759261216,0.6017281250908425
1311,M(e),91.664,28.143,2023,19.31,5139,0,moraine,0,42.206221189214155,35.475382076797025,42.206221189214155,1.346167822483426
1312,M(e),91.597,28.024,2023,36.52,4804,0,moraine,0,39.397600799206145,34.64111145079175,39.397600799206145,0.9512978696828795
1313,E(o),91.676,28.014,2023,14.26,4422,0,other,0,17.519305454577573,24.811682965326508,17.519305454577573,-1.458475502149787
1314,E(o),91.96,28.355,2023,20.15,4774,0,other,0,98.48693949867592,134.1347619226189,98.48693949867592,-7.129564484788597
1315,E(o),91.942,28.102,2023,117.73,4705,0,other,0,91.01530651877356,92.282805389748,91.01530651877357,-0.2534997741948871
1316,E(o),91.939,28.059,2023,240.03,4631,0,other,0,191.5334644253719,101.74979246427449,191.5334644253719,17.95673439221948
1317,E(c),91.45,27.916,2023,13.44,4422,0,other,0,10.632807905467592,9.204515838991822,10.632807905467592,0.28565841329515396
1318,E(c),91.449,27.879,2023,10.23,4229,0,other,0,1.4286627783223953,4.682801643081811,1.4286627783223953,-0.6508277729518832
1319,E(c),91.459,27.871,2023,12.59,3832,0,other,0,1.9048567787434532,4.682801643081811,1.9048567787434532,-0.5555889728676716
1320,E(o),91.495,27.86,2023,10.51,3913,0,other,0,9.447954874004132,8.415985680810161,9.447954874004132,0.20639383863879424
1321,M(o),91.511,27.996,2023,12.13,5319,0,moraine,0,44.6468289303062,41.23144564040633,44.6468289303062,0.6830766579799743
1322,E(o),91.577,27.912,2023,13.64,4628,0,other,0,19.362579171145907,81.01738374153452,19.362579171145907,-12.330960914077721
1323,E(o),91.62,27.901,2023,14.82,4938,0,other,0,18.891739078806456,19.52675902512755,18.891739078806456,-0.12700398926421883
1324,E(c),91.535,27.898,2023,27.53,4430,0,other,0,47.30062550241814,28.411746880027984,47.30062550241814,3.777775724478032
1325,E(c),91.649,27.893,2023,24.45,4819,0,other,0,35.561363908406875,38.18085178828686,35.561363908406875,-0.5238975759759967
1326,E(c),91.596,27.888,2023,16.69,4626,0,other,0,17.934234362799508,41.184544388375166,17.934234362799508,-4.650062005115132
1327,E(c),91.517,27.878,2023,32.71,4248,0,other,0,18.412196758857498,17.063002927928984,18.412196758857498,0.2698387661857026
1328,E(o),91.717,27.877,2023,18.45,4533,0,other,0,0.873205160168303,8.572338411113225,0.873205160168303,-1.5398266501889846
1329,E(o),91.634,27.877,2023,44.48,4480,0,other,0,35.64074449593859,38.339613632901404,35.64074449593859,-0.5397738273925625
1330,E(o),91.671,27.869,2023,45.27,4054,0,other,0,18.968741518194296,17.222606757014844,18.968741518194296,0.3492269522358903
1331,E(o),91.629,27.861,2023,10.38,4581,0,other,0,35.64074449593859,38.339613632901404,35.64074449593859,-0.5397738273925625
1332,E(c),91.5,27.854,2023,31.88,4049,0,other,0,9.447954874004132,8.415985680810161,9.447954874004132,0.20639383863879424
1333,E(c),91.604,27.851,2023,31.4,4509,0,other,0,42.40323712399928,32.5538649127496,42.40323712399928,1.969874442249936
1334,E(c),91.583,27.847,2023,49.42,4656,0,other,0,42.40323712399928,32.5538649127496,42.40323712399928,1.969874442249936
1335,E(o),91.565,27.841,2023,16.27,4558,0,other,0,49.23392319189905,38.19604052987972,49.23392319189905,2.207576532403867
1336,O,91.605,27.838,2023,66.35,4125,0,other,0,42.40323712399928,32.5538649127496,42.40323712399928,1.969874442249936
1337,E(c),91.553,27.834,2023,67.23,4521,0,other,0,49.23392319189905,38.19604052987972,49.23392319189905,2.207576532403867
1338,E(c),91.559,27.824,2023,10.93,4674,0,other,0,49.23392319189905,38.19604052987972,49.23392319189905,2.207576532403867
1339,E(c),91.595,27.815,2023,14.2,4678,0,other,0,31.52478902689714,6.987863628130753,31.52478902689714,4.907385079753277
1340,E(c),91.501,27.811,2023,17.12,4213,0,other,0,1.6679500123751103,2.858946002399485,1.6679500123751103,-0.23819919800487493
1341,E(c),91.549,27.809,2023,19.04,4297,0,other,0,35.33766789622429,28.03187972622041,35.33766789622429,1.461157634000776
1342,E(o),91.59,27.806,2023,13.8,4406,0,other,0,8.340775414121321,4.130081265754769,8.340775414121321,0.8421388296733104
1343,E(c),91.643,27.802,2023,12.24,4504,0,other,0,3.0183280912876556,3.4948713474618534,3.0183280912876556,-0.09530865123483956
1344,E(o),91.579,27.801,2023,19.76,4617,0,other,0,8.340775414121321,7.068340472182042,8.340775414121321,0.25448698838785583
1345,E(c),91.593,27.798,2023,16.43,4066,0,other,0,8.340775414121321,5.402327212307318,8.340775414121321,0.5876896403628006
1346,E(o),91.65,27.757,2023,16.67,4152,0,other,0,10.489458680680798,0.9537504270407408,10.489458680680798,1.9071416507280117
1347,E(o),91.529,27.756,2023,15.81,3868,0,other,0,6.913529669771684,2.145585767471775,6.913529669771684,0.9535887804599816
1348,E(o),91.634,27.702,2023,16.42,4319,0,other,0,3.975301791345037,4.133718370273493,3.975301791345037,-0.03168331578569115
1349,O,91.952,27.992,2023,40.89,4354,0,other,0,2.2995159664772657,15.62096490738383,2.2995159664772657,-2.664289788181313
1350,O,91.896,27.901,2023,217.48,4452,0,other,0,200.30598231865645,200.46471569443918,200.30598231865645,-0.03174667515654619
1351,E(o),91.833,27.874,2023,10.26,4340,0,other,0,4.6834454700586425,0.7938062858605114,4.6834454700586425,0.7779278368396263
1352,E(o),91.948,27.849,2023,19.9,4630,0,other,0,11.433424158210244,9.051470587950273,11.433424158210245,0.4763907140519944
1353,O,91.892,27.841,2023,145.65,4638,0,other,0,131.81086103807291,123.63217333166928,131.81086103807291,1.6357375412807271
1354,E(o),91.925,27.796,2023,22.77,4499,0,other,0,13.981011757718155,9.055857249474029,13.981011757718157,0.9850309016488257
1355,E(c),91.838,27.795,2023,19.81,4667,0,other,0,10.883047106299998,8.341019730491126,10.883047106299998,0.5084054751617743
1356,E(o),91.948,27.785,2023,13.08,4484,0,other,0,13.981011757718155,9.055857249474029,13.981011757718157,0.9850309016488257
1357,E(o),91.87,27.746,2023,44.61,4345,0,other,0,30.359208135041374,3.178988894966373,30.359208135041374,5.436043848015
1358,E(o),91.871,27.734,2023,12.54,4456,0,other,0,30.359208135041374,3.178988894966373,30.359208135041374,5.436043848015
1359,E(o),91.903,27.698,2023,13.14,4047,0,other,0,7.553330420260093,7.712350218532668,7.553330420260093,-0.03180395965451499
1360,E(o),91.873,27.697,2023,13.11,4467,0,other,0,10.25712092085367,9.461991115123645,10.25712092085367,0.15902596114600484
1361,E(o),91.857,27.693,2023,17.65,4283,0,other,0,10.25712092085367,9.461991115123645,10.25712092085367,0.15902596114600484
1362,E(o),91.875,27.673,2023,33.23,4222,0,other,0,8.587349577623941,7.871735097326965,8.587349577623941,0.14312289605939518
1363,E(c),91.803,27.625,2023,10.79,4329,0,other,0,0.1591278845162735,0.15912984277609488,0.15912788451627352,-3.9165196427104474e-07
1364,E(o),91.779,27.62,2023,11.38,3978,0,other,0,0.1591278845162735,0.15912984277609488,0.15912788451627352,-3.9165196427104474e-07
1365,E(o),92.033,28.239,2023,12.05,5130,0,other,0,16.852128932189174,15.111543176139804,16.852128932189174,0.348117151209874
1366,E(o),92.042,28.23,2023,15.97,5107,0,other,0,16.852128932189174,15.111543176139804,16.852128932189174,0.348117151209874
1367,E(o),92.023,28.228,2023,11.52,5115,0,other,0,16.852128932189174,15.111543176139804,16.852128932189174,0.348117151209874
1368,E(o),92.043,28.223,2023,15.06,5099,0,other,0,16.852128932189174,15.111543176139804,16.852128932189174,0.348117151209874
1369,E(o),92.039,28.193,2023,25.64,5036,0,other,0,12.109245661811682,11.476085275712833,12.109245661811682,0.12663207721976982
1370,E(o),92.147,28.068,2023,16.73,4973,0,other,0,13.074232317665375,13.232709627661764,13.074232317665377,-0.03169546199927744
1371,E(o),92.161,27.851,2023,16.55,4824,0,other,0,12.385928200108513,11.43316785692953,12.385928200108513,0.1905520686357967
1372,M(o),92.048,27.789,2023,11.07,4952,0,moraine,0,33.5285003024517,38.93160696351879,33.5285003024517,-1.0806213322134184
1373,E(c),92.041,27.753,2023,10.23,4084,0,other,0,16.208379886655692,24.868958276601223,16.208379886655692,-1.7321156779891063
1374,E(o),92.222,27.588,2023,13.08,4455,0,other,0,1.273204877944585,1.3527793576488043,1.273204877944585,-0.015914895940843853
1375,E(o),92.216,27.566,2023,19.59,4348,0,other,0,0.3184076006806573,0.8755183321683435,0.3184076006806573,-0.11142214629753724
1376,E(o),92.065,27.565,2023,14.28,4326,0,other,0,0.6368898968970188,0.2388363849737062,0.6368898968970188,0.07961070238466253
1377,E(o),92.033,27.519,2023,60.79,4274,0,other,0,0.2389445444700624,0.47785065422889966,0.23894454447006241,-0.04778122195176745
1378,E(o),92.048,27.514,2023,14.07,4088,0,other,0,1.194621797806802,0.47785065422889966,1.1946217978068019,0.14335422871558046
1379,O,92.101,27.509,2023,18.91,4148,0,other,0,12.026510190884386,11.230042184788388,12.026510190884386,0.1592936012191995
1380,E(o),92.045,27.505,2023,10.8,4170,0,other,0,0.2389445444700624,0.47785065422889966,0.23894454447006241,-0.04778122195176745
1381,E(o),92.315,27.774,2023,13.13,4870,0,other,0,147.85508758402452,187.02319274373804,147.85508758402452,-7.8336210319427035
1382,M(o),92.435,27.771,2023,55.56,5179,0,moraine,0,81.6637557925505,124.95879927298671,81.6637557925505,-8.659008696087241
1383,M(o),92.425,27.763,2023,19.37,5094,0,moraine,0,58.64008302984069,43.14450549947786,58.64008302984069,3.099115506072566
1384,E(o),92.401,27.756,2023,13.46,4967,0,other,0,11.99948444344626,11.6816236127117,11.99948444344626,0.06357216614691197
1385,E(o),92.386,27.715,2023,12.28,5117,0,other,0,11.050008929308664,11.129500660573784,11.050008929308664,-0.01589834625302409
1386,O,93.163,31.03,2023,13.3,5195,0,other,0,7.1562248403712045,8.926051839057617,7.1562248403712045,-0.3539653997372826
1387,O,93.181,30.621,2023,689.79,4499,0,other,0,672.6178736151666,678.2591085845413,672.6178736151666,-1.12824699387495
1388,E(o),93.058,30.535,2023,86.74,4817,0,other,0,77.42301767209491,76.4175226481233,77.42301767209491,0.20109900479432383
1389,M(o),93.419,30.527,2023,31.64,4758,0,moraine,0,96.07625821092206,82.92583858828233,96.07625821092206,2.630083924527946
1390,M(o),93.445,30.521,2023,114.42,4780,0,moraine,0,112.01264030518746,89.19201174302577,112.01264030518746,4.564125712432338
1391,M(e),93.357,30.493,2023,22.25,4702,0,moraine,0,148.35350973587188,174.20287070665978,148.35350973587188,-5.16987219415758
1392,M(e),93.39,30.463,2023,12.41,4788,0,moraine,0,39.1663391358123,47.60333463354944,39.1663391358123,-1.6873990995474273
1393,E(o),93.492,30.425,2023,32.69,4496,0,other,0,28.19096529814053,41.279249347175835,28.190965298140526,-2.6176568098070616
1394,M(l),93.683,30.803,2023,11.1,5130,0,moraine,0,13.730570497866038,18.9759240082618,13.730570497866038,-1.049070702079152
1395,M(e),93.516,30.532,2023,36.56,4778,0,moraine,0,167.18178630520586,154.49462312448156,167.18178630520586,2.5374326361448594
1396,E(o),93.509,30.461,2023,12.12,4785,0,other,0,94.97636111228408,72.14078746836049,94.97636111228407,4.567114728784716
1397,M(o),93.63,30.441,2023,12.45,4685,0,moraine,0,40.95468016739298,35.767679714261206,40.95468016739298,1.0374000906263547
1398,M(e),93.529,30.354,2023,11.42,4750,0,moraine,0,48.35628987248243,59.0512703849116,48.35628987248243,-2.1389961024858337
1399,M(e),93.507,30.348,2023,43.13,4537,0,moraine,0,48.35628987248243,59.0512703849116,48.35628987248243,-2.1389961024858337
1400,M(e),93.831,30.883,2023,13.43,4801,0,moraine,0,38.30122540681589,60.65063538404951,38.30122540681589,-4.469881995446724
1401,M(e),93.894,30.659,2023,25.13,4791,0,moraine,0,30.67151770446995,37.93417334133,30.67151770446995,-1.4525311273720107
1402,E(o),93.823,30.489,2023,10.41,4933,0,other,0,54.00289623313323,56.942641925387385,54.00289623313323,-0.5879491384508313
1403,E(o),94.117,30.789,2023,12.4,4656,0,other,0,308.6099175990717,343.9445073208,308.6099175990717,-7.066917944345664
1404,M(e),94.211,30.732,2023,10.54,4550,0,moraine,0,61.19663109356028,70.22519940682318,61.19663109356028,-1.8057136626525803
1405,E(o),94.118,30.706,2023,17.53,4741,0,other,0,43.31529494224965,29.18389657764359,43.31529494224965,2.826279672921212
1406,M(e),94.134,30.262,2023,12.6,4161,0,moraine,0,186.2430083047111,223.1625775876261,186.24300830471114,-7.38391385658299
1407,M(o),94.344,30.849,2023,22.22,5015,0,moraine,0,19.50841116964566,29.599570391055853,19.50841116964566,-2.018231844282038
1408,M(o),94.353,30.842,2023,11.7,4973,0,moraine,0,19.50841116964566,25.283108879919027,19.50841116964566,-1.154939542054673
1409,M(e),94.492,30.654,2023,530.64,3942,0,moraine,0,542.4548772768048,538.1283425306536,542.4548772768048,0.8653069492302393
1410,M(e),94.444,30.626,2023,66.04,4095,0,moraine,0,73.9510107644296,65.75926676395797,73.9510107644296,1.638348800094326
1411,E(o),94.266,30.487,2023,25.3,4456,0,other,0,65.46595627798237,50.36660610271872,65.46595627798237,3.0198700350527306
1412,M(o),94.455,30.431,2023,13.03,3902,0,moraine,0,27.09771800889105,51.33123529328666,27.09771800889105,-4.846703456879122
1413,M(o),94.288,30.181,2023,16.21,4363,0,moraine,0,43.46176506618588,62.79737078875549,43.46176506618588,-3.867121144513921
1414,M(o),94.282,30.176,2023,13.91,4607,0,moraine,0,34.45917818664389,62.79737078875549,34.45917818664389,-5.66763852042232
1415,M(e),94.603,30.452,2023,181.75,3998,0,moraine,0,219.30164880262447,191.66942856519597,219.30164880262447,5.5264440474856995
1416,E(o),94.653,30.393,2023,18.96,4007,0,other,0,17.354875527350615,19.13657322400866,17.354875527350615,-0.3563395393316092
1417,M(o),94.732,30.352,2023,36.07,2698,0,moraine,0,31.53890938348351,32.15879336791736,31.53890938348351,-0.1239767968867703
1418,M(e),94.759,30.537,2023,51.12,3631,0,moraine,0,53.75372779796464,50.96945001354385,53.753727797964636,0.5568555568841574
1419,M(e),95.032,30.482,2023,14.85,4335,0,moraine,0,394.6531661711187,195.59770794301133,394.65316617111876,39.81109164562149
1420,M(e),95.082,30.395,2023,12.22,4151,0,moraine,0,112.22776492067004,85.7400706604329,112.22776492067005,5.297538852047429
1421,E(o),92.485,30.093,2023,11.49,5158,0,other,0,7.381006688710305,5.438655843761894,7.381006688710305,0.38847016898968223
1422,E(o),92.457,30.072,2023,10.98,5096,0,other,0,23.1630947272622,25.028569346432374,23.1630947272622,-0.37309492383403436
1423,E(o),92.443,30.049,2023,52.8,4993,0,other,0,40.57485098480688,42.36260006651112,40.57485098480688,-0.35754981634084826
1424,E(o),92.72,30.327,2023,14.1,5213,0,other,0,35.72571048926982,36.113199438938544,35.72571048926982,-0.07749778993374434
1425,E(o),92.533,30.089,2023,11.3,5084,0,other,0,6.759714439262482,4.817270106152706,6.759714439262482,0.38848886662195525
1426,E(o),92.742,30.006,2023,14.1,5108,0,other,0,11.12019952197147,11.042866121796775,11.12019952197147,0.015466680034938918
1427,E(o),92.925,30.297,2023,29.42,4831,0,other,0,28.920252123634096,30.15636987003098,28.920252123634096,-0.24722354927937645
1428,E(o),92.968,30.229,2023,10.6,4851,0,other,0,29.641111846741552,79.2236249924552,29.641111846741552,-9.91650262914273
1429,E(o),92.941,30.219,2023,12.89,5208,0,other,0,29.641111846741552,56.17829821437319,29.641111846741552,-5.307437273526328
1430,E(o),92.976,30.197,2023,24.87,4995,0,other,0,22.890464980033443,52.37613795504456,22.890464980033443,-5.897134595002224
1431,E(o),92.18,29.918,2023,37.73,5161,0,other,0,27.552691431925457,26.5408436411694,27.552691431925457,0.2023695581512115
1432,E(o),92.192,29.905,2023,25.14,4992,0,other,0,27.552691431925457,26.5408436411694,27.552691431925457,0.2023695581512115
